<tab:static_wages_robustness>
0.037711084	0.021412335	0.039840952	-0.12983647
0.065642036	0.087410845	0.06414701	0.22189175
0.070048623	0.073124699	0.069715142	0.13320982
0.091607213	0.096271746	0.093295217	0.22196172
0.025800021	0.025861908	0.025799569	0.0012792485
0.025800021	0.025861908	0.025799569	0.0012792485
226211	226211	226211	214563
226211	226211	226211	214563
