<tab:stats_zip_samples>
308129.612	218568.27	111709.168	51181.113
131395.984	90781.862	47424.483	21628.719
9681.69458932948	22626.1149068323	33687.9276236429	38052.8721189591
4128.5736190536	9397.7082815735	14301.7138118215	16080.8319702602
0.390969045438391	0.967452406102485	0.960127532765009	0.971718656459581
0.224079754407604	0.340666567126249	0.340290950235849	0.332806833913025
0.0753265442163779	0.133396654959269	0.153429079090407	0.161254082729245
0.834459920743325	0.71859498217572	0.679178438902775	0.667373700346228
0.822426481802846	0.83433074483939	0.832893459758089	0.839844515897245
0.159484382380868	0.151997307067519	0.166018752002117	0.170005252109456
53.2334305477031	65.1768035358345	70.2643655860296	71.1505911176471
36.2377833280634	44.3288735860139	47.4696402613245	49.2876287029039
887.230759461519	995.817255187477	1039.49932341001	1076.71604938272
7.25	7.25	7.25	7.25
7.40721648718324	7.47280848159695	7.47653003035063	7.42617849359296
10.098758044185	10.098758044185	10.098758044185	9.79
7.25	7.25	7.25	7.25
8.8290175146465	9.47308393470345	9.38494781901765	9.21412851525704
16	16	16	16
31826	9660	3316	1345
3135	1176	487	244
51	50	49	41
