<tab:stats_est_panel>
80700	8.55936892250524	1.58344492237649	7.25	16
80700	2.13203531412988	0.167854492339996	1.98100146886658	2.77258872223978
80700	2.13593856504688	0.163190347853935	1.9814122947381	2.6941370934504
80700	2.13358932014258	0.161167621658276	1.98131178438646	2.68136642461047
80700	2.13484969287213	0.162517696769639	1.98133690120914	2.7073569232667
74012	1757.88685618548	901.504188296675	625	30000
80700	1.31990824397974	1.0124257716933	0.466068846071414	22.2
80700	0.136819365520725	0.470866921246455	-0.76342189	3.1000922
65334	0.0261590704529711	0.386202955078569	-0.76342189	3.1000922
17662	0.674022771996688	0.46854717911524	-0.53863674	1.9183921
10648	0.438944419670256	0.763835345682104	-0.76148903	1.9716063
22003	0.724070885992507	0.399023181300843	-0.30849403	1.8992931
34645	0.440973763815954	0.429705292999323	-0.69011229	1.872875
37075	0.111816140249688	0.395125014644191	-0.68117416	1.8662311
42173	0.471013715920242	0.439423622153653	-0.67199469	1.8952056
80700	11.1937405640273	1.37625572519251	6.0210233	13.388764
80700	8.71360319674721	1.2471897488999	4.356709	10.963532
80700	7.14311924188848	0.30806017546317	5.7268476	8.1780777
80352	9.01164547111833	1.56736783855398	2.3978953	12.389885
80700	6.12513495639777	1.35128331927126	1.6094379	9.5311909
80352	7.32753098568175	0.355456164262688	5.891644	8.9066648
80688	10.2286433427808	1.4341455678154	4.7535901	12.895415
80700	8.00800287811524	1.20848855360435	3.6635616	10.337476
80688	7.31187370266582	0.368279174966489	6.3261495	9.1639824
