model,var,at,b,se,N,r2,p_equality
levels_model,mw_wkp_tot_17,0,-.087065846,.22884028,133522,.98812503,.68136704
levels_model,mw_res,0,.10254801,.23550446,133522,.98812503,.68136704
levels_model,cumsum_from0,0,.015482166,.074687392,133522,.98812503,.68136704
