<tab:static>
-0.03051962	-0.032016207	-0.031780638	-0.032913797
0.016305724	0.01625181	0.020568736	0.020839587
0.0648259	0.06623885	0.06838987	0.069205448
0.02811298	0.02776153	0.036330819	0.036504898
		0.43320066	0.43814713
		0.019370582	0.018489227
0.034306277	0.03422264	0.036609232	0.036291651
0.015656268	0.015263884	0.02022828	0.019982815
0.03315750	0.02720432	0.07846629	0.07562927
 0.02076954	 0.02093477	-0.39687589	-0.40255696
132255	131196	129565	128534
